should_bid,confidence,reasoning,relevant_factors,estimated_fit,resource_id,analyzed_at
False,high,"Immediate disqualification due to lack of IT/technology component - Physical goods ONLY (furniture), unless digital/software.",['Primary reason for decision'],,6982090,2025-11-27T11:16:06.386126
False,high,"Physical goods only (furniture, equipment, vehicles, supplies) is mentioned in the tender content, which indicates a non-IT service. Version 1 does not bid on physical product procurement or non-technology professional services.","['Primary reason for decision', 'Tender specifies physical goods only']",,6975909,2025-11-27T11:16:09.272466
False,high,"Catering services are a physical good ONLY, falls under Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines)",['Primary reason for decision'],0,6991595,2025-11-27T11:16:11.902727
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines)",['Rejection criteria: Physical goods ONLY'],,6990606,2025-11-27T11:16:14.136137
False,high,Physical goods ONLY (catering services) - this is a non-IT service and Version 1 does not bid on such services.,['Primary reason for decision'],,6988782,2025-11-27T11:16:16.485712
False,high,"The tender does not mention software, IT, technology, cloud, data, digital, or systems, and is for the supply of physical goods (two passenger boats) which falls under furniture and physical fit-outs.",['Primary reason for decision'],0,6985576,2025-11-27T11:16:19.288101
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) - does not match Version 1's capabilities",['Primary reason for decision'],0,6988439,2025-11-27T11:16:21.826794
False,high,"Specific reason - Construction, facilities, or building works are excluded as a non-IT service.","['Construction services', 'building works', 'facilities']",0,6988228,2025-11-27T11:16:24.332763
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines)",['Primary reason for decision'],,6984984,2025-11-27T11:16:26.532916
False,high,"Non-IT services: Construction, facilities, or building works. The tender title mentions Proposed Refurbishment of Security Duty Block, Collins Barracks, Cork which implies construction or facility work.",['Primary reason for decision'],0,6986147,2025-11-27T11:16:29.280263
False,high,No PDF content available for review. Immediate disqualification cannot be avoided without further information.,['Lack of IT-related content in the tender'],0,6987181,2025-11-27T11:16:31.698139
False,high,"Physical goods ONLY (furniture, equipment), so non-IT service. Reject immediately.","['Non-IT services', 'Not a technology consultancy']",0,6986528,2025-11-27T11:16:34.187953
False,high,"Physical goods ONLY (furniture, equipment) - does not match Version 1's technology consultancy services",['Primary reason for decision'],0,6984460,2025-11-27T11:16:36.579938
False,high,"Tender does not mention software, IT, technology, cloud, data, digital, or systems directly. It's focused on training providers for Industry 4.0 Skillnet.",['Lack of clear IT/technology evidence'],0,6982763,2025-11-27T11:16:39.419465
False,high,Non-IT services - Construction or building works,['Tender is for construction or building work'],0,6984015,2025-11-27T11:16:41.652601
False,high,"Non-IT service - Catering, food services, or meals",['Catering is a non-technology professional service'],0,6969154,2025-11-27T11:16:44.038883
False,high,"No PDF content available for review, but the tender does not explicitly mention software, IT, technology, cloud, data, digital, or systems.",['Lack of clear IT-related information in the tender'],0,6977960,2025-11-27T11:16:46.697650
False,high,"Catering services are a physical good (food), which falls under the category of non-IT professional services.",['Physical goods only'],0,6976444,2025-11-27T11:16:49.092648
False,high,"Specific reason - Construction works mentioned in tender title, which is a non-IT service.","['Construction work mentioned', 'Non-technology professional services']",0,6958414,2025-11-27T11:16:51.533481
False,high,"Physical goods ONLY (catering, meals), Reject immediately","['Tender does not mention software, IT, technology, cloud, data, digital, or systems']",0,6948849,2025-11-27T11:16:54.077535
False,high,"Specific reason - non-food services: Catering, food services, or meals",['Rejection due to lack of IT/technology component'],0,6983057,2025-11-27T11:16:56.471811
False,high,"The tender is for provision of Hot Meals under the School Meals Scheme, which falls under Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines).","['Physical goods ONLY', 'Non-IT services']",,6981456,2025-11-27T11:16:59.358690
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) and Construction, facilities, or building works are mentioned in the tender title.",['Tender title contains physical goods and construction services'],0,6981982,2025-11-27T11:17:02.151005
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies) - Reject immediately as per Immediate Disqualification criteria",['Primary reason for decision'],0,6981669,2025-11-27T11:17:04.585988
False,high,"Physical goods ONLY (furniture), which falls under Version 1's exclusion criteria.",['Primary reason for decision'],0,6981187,2025-11-27T11:17:06.873213
False,high,"Non-IT service - Physical goods ONLY (furniture, equipment, vehicles, supplies) and Construction, facilities, or building works are included in the tender title.",['Tender includes physical goods and construction services'],0,6980684,2025-11-27T11:17:09.595649
True,high,"The tender title mentions 'Emotional Connection (EmC) Level 2 Certification Training', which implies a digital or technology-based solution. Version 1's capabilities align with the required services, as they are a technology consultancy company.","[""Aligns with Version 1's capabilities"", 'Tender title suggests digital/technology-based solution']",80,6980727,2025-11-27T11:17:12.897697
False,high,"Non-IT services - Catering, food services, or meals (estimated value: 65000.0)","['Catering, food services, or meals']",,6980628,2025-11-27T11:17:15.294209
False,high,"Physical goods ONLY - furniture, equipment, vehicles, supplies, trees, ice machines. No PDF content available.",['Primary reason for decision'],,6980569,2025-11-27T11:17:17.521840
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies) as defined in the IMMEDIATE DISQUALIFICATION section","['Tender is for physical goods only', 'Version 1 does not bid on furniture, fixtures, or physical fit-outs']",,6980415,2025-11-27T11:17:20.200346
False,high,"Pest Management Services is a physical goods ONLY service, which falls under furniture, equipment, vehicles, supplies, trees, ice machines. It does not match any of Version 1's capabilities.","['Physical goods ONLY service', 'Falls under non-IT category']",,6976602,2025-11-27T11:17:22.958607
True,high,"The tender details mention 'Evidence Review', which suggests the need for digital research tools or platforms. Additionally, the contracting authority is a Department of Children Disability and Equality, implying potential interest in IT-enabled solutions for special care.","['Tender mentions evidence review and digital research', ""Contracting authority's focus on disability and equality""]",80,6971499,2025-11-27T11:17:26.128093
False,high,"Catering services are a physical good ONLY (food/services), which falls under physical goods category and is outside of Version 1's bid scope.",['Primary reason for decision'],0,6824265,2025-11-27T11:17:28.747651
True,high,"The tender title mentions 'Comprehensive Experiential Business Simulation', which implies a digital/software solution. Version 1 is a technology company, and the contract value is estimated at €150,000, suggesting a significant IT component.","['Tender title implies software application', 'High contract value suggests significant IT component']",80,6977342,2025-11-27T11:17:32.033328
False,high,"Rejection due to non-IT services - construction, facilities, or building works","['Construction work', 'Roof refurbishment']",,6976658,2025-11-27T11:17:34.269101
False,low,"No specific reason for decision, but the tender text does not explicitly mention software, IT, technology, cloud, data, digital, or systems.",['Lack of clear indication of IT/technology component'],0,6955720,2025-11-27T11:17:36.926090
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) - does not match Version 1's capabilities as a technology consultancy company.",['Non-IT service'],0,6976333,2025-11-27T11:17:39.605505
False,low,"Physical goods only (furniture, equipment) and does not mention software, IT, technology, cloud, data, digital, or systems","['Tender is for physical goods', 'Lack of clear IT/technology evidence']",0,6973213,2025-11-27T11:17:42.442329
False,high,"Physical goods ONLY (equipment), which falls under furniture/fit-outs and physical product procurement",['Rejection based on non-IT services'],,6975648,2025-11-27T11:17:44.729657
False,high,"Physical goods only - furniture, equipment, vehicles, supplies (tender mentions 'No PDF content available' and 'Main Classification: N/A' which doesn't indicate any IT services)","['Tender does not indicate any IT services', 'Lacks specific IT-related keywords or requirements']",0,6969301,2025-11-27T11:17:47.802425
False,high,"Physical goods only (furniture, equipment, vehicles, supplies) - furniture and equipment are excluded from Version 1's bid scope",['Primary reason for decision'],0,6935484,2025-11-27T11:17:50.376703
False,high,"Physical goods ONLY (medical equipment or healthcare supplies) and Construction, facilities, or building works mentioned in the tender title.",['Primary reason for decision'],0,6968758,2025-11-27T11:17:52.818430
False,high,Specific reason - Construction works (Step 2) or Physical goods only (IMMEDIATE DISQUALIFICATION),['Primary reason for decision'],0,6810287,2025-11-27T11:17:55.212187
False,high,Primary reason for decision - Physical goods ONLY (furniture) listed under IMMEDIATE DISQUALIFICATION section.,"['Furniture', 'Physical fit-outs']",0,6937576,2025-11-27T11:17:57.676133
False,high,"Specific reason - Construction and building works are mentioned in the tender as 'For the provision of the Dog Warden Service in County Donegal and for the management and operation of the dog Shelter at Glencar, Letterkenny' which is not aligned with Version 1's capabilities.",['Primary reason for decision'],0,6963392,2025-11-27T11:18:00.831101
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies) listed as IMMEDIATE DISQUALIFICATION criteria","['Non-IT service category', 'Immediate Disqualification']",,6961604,2025-11-27T11:18:03.209576
False,high,"Specific reason - The tender is for physical goods (equipment), which falls under 'Physical goods ONLY' in the IMMEDIATE DISQUALIFICATION section, and Version 1 does not bid on such services.",['Primary reason for decision'],0,6943659,2025-11-27T11:18:06.047252
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines)",['Primary reason for decision'],0,6964773,2025-11-27T11:18:08.372412
False,high,Non-IT service - Mystery Passenger Survey Services does not match Version 1's technology company profile and explicitly excludes non-technology professional services.,['Primary reason for decision'],0,6965752,2025-11-27T11:18:10.911379
False,low,"Tender does not explicitly mention software, IT, technology, cloud, data, digital, or systems. It is for Learning and Development, which may be non-IT services.","['Lack of clear IT/technology evidence', 'Tender title suggests a broad scope']",0,6962717,2025-11-27T11:18:13.854123
False,high,"Non-IT service: Construction, facilities, or building works","['Tender title does not mention software, IT, technology, cloud, data, digital, or systems']",,6952188,2025-11-27T11:18:16.273688
False,high,Physical goods ONLY (vehicles) stated in the tender title,['Rejection of non-IT services'],,6960831,2025-11-27T11:18:18.436337
False,high,"Tender is for taxi services for the Greater Dublin Area to the Public Sector, which does not match Version 1's capability of IT consulting, architecture, or strategy.",['Primary reason for decision'],0,6963275,2025-11-27T11:18:21.173322
False,high,"Physical goods only: furniture, equipment, vehicles, supplies, trees, ice machines; construction, facilities, or building works; catering, food services, or meals; cleaning, maintenance, or janitorial services; medical equipment or healthcare supplies; educational materials, toys, or books (unless digital/software); agricultural products or farming equipment; transportation or logistics services; paper printing or publishing services; legal, HR, or recruitment services (unless for IT roles); marketing, PR, or creative services (unless digital platform development); generic consultancy with no IT/technology component",['Primary reason for decision'],0,6960396,2025-11-27T11:18:25.434182
True,high,"Tender title CORU - Legal Services to Support Appeals Management mentions technology and appeals management, which relates to IT services.","['IT-related services', 'Appeals management']",85,6962284,2025-11-27T11:18:27.976427
False,high,Physical goods only (Vehicles),['Primary reason for decision'],,6974353,2025-11-27T11:18:29.990979
False,high,"Physical goods only (kitchen equipment) - Furniture, fixtures, or physical fit-outs",['Primary reason for decision'],0,6974252,2025-11-27T11:18:32.315954
False,high,"Primary reason for decision: Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) and Catering, food services, or meals are excluded from this tender.",['Exclusion of physical goods and catering services'],,6974100,2025-11-27T11:18:34.957740
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) and Catering, food services, or meals are mentioned in the tender details.",['Tender details mention physical goods and catering services'],0,6871133,2025-11-27T11:18:37.720378
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines)",['Non-IT services'],0,6973062,2025-11-27T11:18:40.028779
False,high,Construction of a two storey Community Hub Building is a physical construction project.,"['Does not specify software, IT, technology, cloud, data, digital, or systems', 'Is a construction project']",0,6972908,2025-11-27T11:18:42.723791
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies) - does not match Version 1's technology company profile or service offerings.",['Primary reason for decision'],0,6971679,2025-11-27T11:18:45.242678
False,high,Non-IT services - Catering and food services are mentioned in the tender title.,"[""Tender does not align with Version 1's service offerings""]",0,6969188,2025-11-27T11:18:47.718864
False,high,"Construction work is mentioned in the tender title, which is outside of Version 1's service offerings.",['Primary reason for decision'],,6970033,2025-11-27T11:18:49.959329
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies) apply.",['Primary reason for decision'],,6971003,2025-11-27T11:18:52.060420
False,high,"Physical goods ONLY - furniture, equipment, vehicles, supplies, trees, ice machines",['Primary reason for decision'],0,6959775,2025-11-27T11:18:54.348866
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies) or Physical product procurement","['Tender does not mention software, IT, technology, cloud, data, digital, or systems']",0,6967030,2025-11-27T11:18:56.969852
False,high,"The tender details do not indicate a clearly IT-related requirement. The contracting authority is the Health Service Executive (HSE), and the project involves workshop window replacement, which falls under construction or facilities services.","['Non-IT service', 'No clear IT/technology component']",,6724329,2025-11-27T11:18:59.728179
False,high,"Full PDF content is not available, which is a key factor in determining relevance. Without this information, it's impossible to accurately assess whether the project matches Version 1's capabilities.",['Lack of full PDF content'],0,6969256,2025-11-27T11:19:02.547140
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines)",['Rejection criteria: Physical goods ONLY'],,6969641,2025-11-27T11:19:04.756045
False,high,"Specific reason - Non-IT services: Catering, food services, or meals (Tender details: Main Classification: N/A, CPV Codes: [])",['Catering is a physical good/service'],0,6936205,2025-11-27T11:19:07.483513
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies)",['Primary reason for decision'],0,6964666,2025-11-27T11:19:09.690731
False,low,"No PDF content available for review, and the tender does not explicitly mention software, IT, technology, cloud, data, digital, or systems. The CPV codes are also empty.","['Lack of IT-related information', 'Missing document content']",,6969062,2025-11-27T11:19:12.371058
False,high,"Physical goods only - furniture, equipment, vehicles, supplies, trees, ice machines",['Non-IT service'],0,6354993,2025-11-27T11:19:14.680101
False,high,Tender is for physical goods ONLY (furniture) as specified in the 'IMMEDIATE DISQUALIFICATION' section.,"[""Tender does not align with Version 1's technology capabilities""]",0,6967070,2025-11-27T11:19:17.351408
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) - reject immediately","['Tender does not mention software or IT services', 'No physical goods or non-IT services mentioned']",,6965912,2025-11-27T11:19:19.922795
False,low,"Physical goods ONLY (furniture, equipment) are mentioned in the tender information.",['Tender only mentions physical goods'],0,6792226,2025-11-27T11:19:22.261946
False,high,"Non-IT services - Catering, food services, or meals",['Catering services'],0,6958821,2025-11-27T11:19:24.497671
False,high,"Non-IT service - Catering, food services, or meals",['Non-technology professional services'],0,6956589,2025-11-27T11:19:26.833133
False,high,"Physical goods ONLY (furniture, equipment) mentioned in the tender details",['Tender does not specify any IT-related service or product'],,6953178,2025-11-27T11:19:29.146483
False,low,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) and Medical equipment or healthcare supplies are mentioned in the tender text.","['Main Classification: N/A', 'CPV Codes: []', 'No PDF content available']",,6792190,2025-11-27T11:19:31.842138
False,low,"Non-IT service - Catering, food services or meals","['Physical goods ONLY (furniture, equipment, vehicles, supplies)']",,6956665,2025-11-27T11:19:34.093243
True,high,"The tender mentions a light-based 3D vascular navigation and visualization system and associated services, which clearly indicates an IT-related service.","['Tender mentions software/IT services', 'Version 1 is a technology company']",80,6953246,2025-11-27T11:19:36.964567
False,low,"Specific reason - The tender is for a Learning Experience Platform (LXP) which does not match Version 1's primary offerings, as it focuses on digital services and web applications.",['Primary reason for decision'],0,6914711,2025-11-27T11:19:39.705838
False,high,Specific reason - Construction works mentioned in the tender title,['Tender title mentions construction works'],0,6950181,2025-11-27T11:19:41.913651
False,high,"Catering services are not a technology or software service, as per Version 1's non-bid scope.","['Non-IT service', 'Food and catering services']",,6965798,2025-11-27T11:19:44.293888
False,high,"Physical goods ONLY (furniture, equipment) - furniture does not match Version 1's IT services expertise",['Primary reason for decision'],0,6965682,2025-11-27T11:19:46.700245
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) - This tender does not match Version 1's capabilities as it is for physical fit-outs.",['Primary reason for decision'],0,6912699,2025-11-27T11:19:49.409385
False,low,"Physical goods only (furniture, equipment, vehicles, supplies) as the main classification is 'N/A' and CPV codes are not provided.","['Lack of clear IT-related content in the tender', 'No indication of software or technology services']",,6965359,2025-11-27T11:19:52.124257
False,high,"Physical goods only: Furniture or equipment not specified in the tender, which is a primary reason for rejecting non-IT services.",['No clear IT/technology component in the title'],0,6964844,2025-11-27T11:19:54.719240
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines)",['Primary reason for decision'],,6962966,2025-11-27T11:19:56.941952
False,high,"The tender is for Social Media Insights and Publishing Tool which does not explicitly mention software, IT, technology, cloud, data, digital, or systems. Therefore, it is rejected as a non-IT service.","['Tender lacks clear IT/technology evidence', 'Non-technology professional services are excluded']",0,6958520,2025-11-27T11:20:00.034208
False,high,"Specific reason - physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines)",['Non-IT services'],,6963544,2025-11-27T11:20:02.269320
False,high,"The tender does not mention software, IT, technology, cloud, data, digital, or systems, and appears to be a non-IT service related to public awareness campaign on prostitution, pornography, and sexual exploitation.","[""Tender does not match Version 1's capabilities as it is not an IT-related project""]",,6958135,2025-11-27T11:20:05.244986
False,high,Non-IT services - Construction or facilities work mentioned in the tender content.,['Primary reason for decision'],0,6963314,2025-11-27T11:20:07.530360
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies) applies",['Primary reason for decision'],,6962809,2025-11-27T11:20:09.615063
False,high,"Physical goods ONLY (furniture, equipment) - the tender is for provision of Hot Meals under the School Meals Scheme, which does not match Version 1's technology capabilities.",['Primary reason for decision'],0,6960552,2025-11-27T11:20:12.320591
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies)","['Tender focuses on Leadership Management Training, which is a non-technology professional service. Version 1 does not bid on non-technology professional services.']",,6962320,2025-11-27T11:20:14.872674
False,high,"Non-IT service - Catering, food services, or meals","['Tender does not mention software, IT, technology, cloud, data, digital, or systems; Physical goods only']",0,6738004,2025-11-27T11:20:17.492152
False,low,"Does not contain specific IT keywords or clearly state an IT service, but does mention software and appeals process.",['Tender text does not explicitly state IT services'],0,6961639,2025-11-27T11:20:19.983867
False,high,"Non-IT service - Catering, food services, or meals","['Tender title does not mention software, IT, technology, cloud, data, digital, or systems', 'Catering is a physical good']",0,6961678,2025-11-27T11:20:22.726135
False,high,Tender for provision of Hot Meals under the School Meals Scheme is purely a physical goods service (catering) and does not match any of Version 1's technology offerings.,"['Non-technology professional services', 'Food or catering services']",0,6959076,2025-11-27T11:20:25.607153
False,high,"Leitrim County Council_2136 is a play and art therapy center project which seems to be primarily focused on providing non-technology professional services. As per Version 1's guidelines, we do not bid on such services.",['Non-IT service'],,6954564,2025-11-27T11:20:28.329296
False,high,"Non-IT service - Physical goods only (furniture, equipment, vehicles, supplies)",['Primary reason for decision'],0,6959463,2025-11-27T11:20:30.670436
False,low,No PDF content available for review,['Lack of information provided in the tender'],,6959743,2025-11-27T11:20:32.672703
False,high,"Rejection due to non-IT service: Blood donor sample collection and delivery, and blood component collection and transport to NBC IBTS falls under medical services, which is outside Version 1's capabilities.",['Non-IT service'],,6959036,2025-11-27T11:20:35.314719
False,low,"Physical goods only (furniture, equipment) is mentioned in the tender content. Since Version 1 does not bid on physical products and non-technology professional services, we default to reject.","[""Tender does not match Version 1's service offerings""]",0,6958759,2025-11-27T11:20:38.208151
False,high,"Tender does not mention software, IT, technology, cloud, data, digital, or systems. It also mentions physical goods (bathrooms furniture/equipment) and construction work.","['Tender is purely for physical goods and construction work', 'No clear IT/technology evidence']",0,6957345,2025-11-27T11:20:41.191015
False,high,"Physical goods only, no clear evidence of software/IT services provided.","['Non-technology professional services', 'No PDF content available']",,6957566,2025-11-27T11:20:43.399430
False,high,Specific reason - rejection due to CPV code not matching any known IT/software CPV list ([]),['Primary reason for decision'],0,6953343,2025-11-27T11:20:45.822486
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) - rejected as non-IT service",['Primary reason for decision'],0,6912898,2025-11-27T11:20:48.299690
False,high,"Non-IT services - Catering, food services, or meals (Step 2)",['Catering service is a non-technology professional service'],0,6956485,2025-11-27T11:20:50.754939
False,high,"Specific reason - REJECT immediately as physical goods ONLY (furniture, equipment) are specified in the tender.","[""Tender specifies physical goods ONLY, which falls outside Version 1's bid scope.""]",0,6956238,2025-11-27T11:20:53.407674
False,high,"Physical goods only (furniture, equipment, vehicles, supplies)",['Primary reason for decision'],,6951066,2025-11-27T11:20:55.473257
False,high,Furniture is a physical good and does not match Version 1's capability of non-physical professional services.,['Physical goods only'],0,6949523,2025-11-27T11:20:57.874083
False,high,"Tender is for remote sensor monitoring equipment, which is a physical goods tender. Therefore, we do not bid on non-IT services.",['Primary reason for decision'],0,6945268,2025-11-27T11:21:00.389227
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) and Construction, facilities, or building works mentioned in the tender content. This falls outside Version 1's technology company scope.",['Primary reason for decision'],0,6592709,2025-11-27T11:21:03.239797
False,high,"Physical goods only - furniture, equipment, vehicles, supplies, trees, ice machines are excluded from the bidding scope.",['Physical goods are explicitly excluded in the tender'],0,6946663,2025-11-27T11:21:05.760663
False,low,"Physical goods ONLY (equipment), Construction, facilities, or building works, Catering, food services, or meals, Cleaning, maintenance, or janitorial services",['Primary reason for decision'],0,6945400,2025-11-27T11:21:08.468316
False,high,"Main Classification: N/A and CPV Codes are empty. Also, the tender details do not explicitly mention software, IT, technology, cloud, data, digital, or systems.","['Lack of explicit IT references', 'No matching CPV codes']",0,6932628,2025-11-27T11:21:11.396835
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) - Furniture and equipment are excluded from Version 1's bid scope.",['Primary reason for decision'],0,6942074,2025-11-27T11:21:13.994591
False,low,"Non-IT service - Catering, food services, or meals","['No IT-related keywords in the tender title', ""Tender details explicitly state 'Catering, food services, or meals' as a disqualification reason""]",,6904891,2025-11-27T11:21:16.665529
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) are immediately disqualified.",['Primary reason for decision'],0,6905769,2025-11-27T11:21:19.121215
False,low,No PDF content available for review,['Lack of relevant information'],,6942231,2025-11-27T11:21:21.118115
False,high,"Non-IT service - Catering, food services, or meals",['Catering is a non-technology professional service'],0,6944655,2025-11-27T11:21:23.522457
False,high,"Tender details do not mention software, IT, technology, cloud, data, digital, or systems. It is for a Sustainable Development Strategy, which is a non-IT service.","['Non-IT service', 'No clear IT/technology evidence']",0,6940143,2025-11-27T11:21:26.386807
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) is mentioned in the tender text.","['Rejection due to physical goods service', 'Non-IT related service category']",0,6944030,2025-11-27T11:21:29.132029
False,high,Non-IT service - Necropsy procedure is a physical service (animal dissection) and the request does not match Version 1's capabilities for technology services.,"['Primary reason for decision', 'No IT-related keywords or services mentioned in the tender']",0,6941131,2025-11-27T11:21:32.000860
False,high,Physical goods ONLY (medical equipment or healthcare supplies) - Non-IT service,['Non-technology professional services'],,6943020,2025-11-27T11:21:34.133992
False,high,"Tender does not mention software, IT, technology, cloud, data, digital, or systems. Also, physical goods (furniture, equipment) are explicitly excluded from the company's capabilities.","['Physical goods exclusion', 'No clear IT/technology evidence']",0,6934781,2025-11-27T11:21:37.027484
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies) are mentioned in the tender as IMMEDIATE DISQUALIFICATION criteria, and Version 1 does NOT bid on physical fit-outs.",['Primary reason for decision'],0,6954250,2025-11-27T11:21:39.759969
False,low,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines)",['Tender does not match any IT-related requirements'],,6954199,2025-11-27T11:21:42.025732
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies) - Furniture is excluded from Version 1's services due to the company's focus on technology and non-physical fit-outs.",['Primary reason for decision'],,6952706,2025-11-27T11:21:44.637770
False,high,"No PDF content available, no specific mention of software or IT services in the tender title. Additionally, the tender is for a physical product (Modulated Temperature Differential Scanning Calorimeter), which falls under furniture/fixtures/physical fit-outs, and Version 1 does not bid on such services.","[""Lack of information and unclear relevance to Version 1's capabilities""]",0,6952604,2025-11-27T11:21:47.981005
False,high,"Rejection due to non-IT category - Catering, food services, or meals are not IT-related services.",['School Meals Scheme is a catering service'],0,6950109,2025-11-27T11:21:50.506253
False,high,"No PDF content available for review, but the tender title does not explicitly mention software, IT, technology, cloud, data, digital, or systems.",['Lack of relevant information'],0,6951027,2025-11-27T11:21:53.113484
False,high,"Physical goods only (construction, facilities, or building works) specified in the tender title.",['Construction of the Sallins Greenway Link for Kildare County Council'],0,6946409,2025-11-27T11:21:55.646540
False,high,Physical goods ONLY (furniture) does not match IT services.,['Primary reason for decision'],0,6920641,2025-11-27T11:21:57.849864
False,high,Non-IT service - Warehousing and Logistics Training is related to physical goods/services and does not match Version 1's technology focus,['Primary reason for decision'],0,6947566,2025-11-27T11:22:00.374121
False,high,"Rejection due to non-IT service - Construction, facilities, or building works","['Construction, facilities, or building works']",,6947297,2025-11-27T11:22:02.617084
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) and Construction, facilities, or building works are explicitly excluded from the scope of this tender. Version 1 does not bid on these services.",['Primary reason for decision'],,6935407,2025-11-27T11:22:05.396557
False,high,Physical goods only (furniture/equipment for traffic signal equipment),"[""Tender does not match Version 1's capabilities as it involves physical goods""]",0,6946789,2025-11-27T11:22:07.882292
False,high,"Tender does not specify software development, cloud infrastructure, or digital services; it mentions L'Arche Ireland but no clear IT/technology component.","['No specific mention of IT services', 'No indication of non-IT work']",0,6912750,2025-11-27T11:22:10.672898
False,low,"Physical goods ONLY - furniture, equipment, vehicles, supplies, trees, ice machines","['No IT services, only construction and facilities work']",0,6945644,2025-11-27T11:22:13.089720
False,high,Physical goods ONLY (vehicles),"['Main item is a vehicle, which falls under physical goods']",,6944519,2025-11-27T11:22:15.160053
False,high,Non-IT services - Construction works ( Step 2 ),['Primary reason for decision'],0,6945937,2025-11-27T11:22:17.388325
False,high,Physical goods ONLY (furniture) - furniture is excluded from Version 1 bidding scope,['Furniture is not within our technology services'],0,6924960,2025-11-27T11:22:19.775846
False,low,"Physical goods ONLY (furniture), which is a clear mismatch for our technology company.",['Primary reason for decision'],0,6940414,2025-11-27T11:22:22.084805
False,high,Non-IT service - Provision of Wax Underseal Services is a physical goods-only tender for supplies.,"['Tender is purely physical goods, not IT services']",0,6939357,2025-11-27T11:22:24.623721
False,high,"Physical goods only (furniture, equipment, vehicles) are mentioned in the tender title.",['Primary reason for decision'],0,6936875,2025-11-27T11:22:26.957938
False,high,"Physical goods ONLY - Vehicles (furniture), Supplies (trees)","[""Tender title doesn't mention software, IT, technology, cloud, data, or systems. Also includes physical goods like vehicles and supplies.""]",0,6934539,2025-11-27T11:22:29.676322
False,high,"Non-IT service - Physical goods ONLY (furniture), which falls outside of Version 1's Technology company scope.","['Non-IT services', 'Physical goods']",,6935339,2025-11-27T11:22:32.044496
False,high,"Physical goods only (vehicles) and does not mention software, IT, technology, cloud, data, digital, or systems. Rejects non-IT services.","['Tender is for physical goods', 'Does not mention software or IT']",0,6936531,2025-11-27T11:22:34.920737
False,high,"Specific reason - Construction services are mentioned in the tender title and description, which falls outside of Version 1's bid scope.","['Tender is for construction services', 'Version 1 does not bid on non-technology professional services']",0,6935913,2025-11-27T11:22:37.762194
False,low,"No PDF content available for review, no clear indication of IT/technology services",['Lack of information about the project scope and requirements'],,6931022,2025-11-27T11:22:40.055613
False,high,"Specific reason - Catering services are physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) and do not match Version 1's technology capabilities.",['Catering services are non-IT professional services'],0,6929336,2025-11-27T11:22:42.862242
False,high,"Non-IT service - Construction, facilities, or building works",['Primary reason for decision'],0,6928047,2025-11-27T11:22:45.088635
False,high,"Physical goods ONLY (furniture, equipment, vehicles, supplies, trees, ice machines) and Construction, facilities, or building works are present in the tender.",['Non-IT services'],,6819639,2025-11-27T11:22:47.522857
